family,name,param_a,param_b,h_x,omega_tv,omega_hellinger,annotation
hmm_symmetric,hmm_a=0.23_b=0.15,0.2300,0.1500,1.000000,0.236443,0.168388,
hmm_symmetric,hmm_a=0.23_b=0.16,0.2300,0.1600,1.000000,0.225125,0.160219,
hmm_symmetric,hmm_a=0.23_b=0.17,0.2300,0.1700,1.000000,0.214369,0.152470,
hmm_symmetric,hmm_a=0.23_b=0.18,0.2300,0.1800,1.000000,0.204125,0.145104,
hmm_symmetric,hmm_a=0.23_b=0.19,0.2300,0.1900,1.000000,0.194350,0.138086,
hmm_symmetric,hmm_a=0.23_b=0.20,0.2300,0.2000,1.000000,0.185005,0.131387,
hmm_symmetric,hmm_a=0.23_b=0.21,0.2300,0.2100,1.000000,0.176053,0.124977,
hmm_symmetric,hmm_a=0.23_b=0.22,0.2300,0.2200,1.000000,0.167463,0.118834,
hmm_symmetric,hmm_a=0.23_b=0.23,0.2300,0.2300,1.000000,0.159205,0.112936,
hmm_symmetric,hmm_a=0.23_b=0.24,0.2300,0.2400,1.000000,0.151253,0.107261,
hmm_symmetric,hmm_a=0.23_b=0.25,0.2300,0.2500,1.000000,0.143584,0.101793,
hmm_symmetric,hmm_a=0.23_b=0.26,0.2300,0.2600,1.000000,0.136174,0.096515,
hmm_symmetric,hmm_a=0.23_b=0.27,0.2300,0.2700,1.000000,0.129005,0.091411,
hmm_symmetric,hmm_a=0.23_b=0.28,0.2300,0.2800,1.000000,0.122056,0.086469,
hmm_symmetric,hmm_a=0.23_b=0.29,0.2300,0.2900,1.000000,0.115312,0.081674,
hmm_symmetric,hmm_a=0.23_b=0.30,0.2300,0.3000,1.000000,0.108757,0.077017,
hmm_symmetric,hmm_a=0.23_b=0.31,0.2300,0.3100,1.000000,0.102375,0.072485,
hmm_symmetric,hmm_a=0.23_b=0.32,0.2300,0.3200,1.000000,0.096153,0.068069,
hmm_symmetric,hmm_a=0.23_b=0.33,0.2300,0.3300,1.000000,0.090079,0.063760,
hmm_symmetric,hmm_a=0.23_b=0.34,0.2300,0.3400,1.000000,0.084141,0.059549,
hmm_symmetric,hmm_a=0.23_b=0.35,0.2300,0.3500,1.000000,0.078327,0.055428,
hmm_symmetric,hmm_a=0.23_b=0.36,0.2300,0.3600,1.000000,0.072627,0.051389,
hmm_symmetric,hmm_a=0.23_b=0.37,0.2300,0.3700,1.000000,0.067031,0.047425,
hmm_symmetric,hmm_a=0.23_b=0.38,0.2300,0.3800,1.000000,0.061530,0.043529,
hmm_symmetric,hmm_a=0.23_b=0.39,0.2300,0.3900,1.000000,0.056115,0.039695,
hmm_symmetric,hmm_a=0.23_b=0.40,0.2300,0.4000,1.000000,0.050777,0.035916,
hmm_symmetric,hmm_a=0.23_b=0.41,0.2300,0.4100,1.000000,0.045508,0.032188,
hmm_symmetric,hmm_a=0.23_b=0.42,0.2300,0.4200,1.000000,0.040301,0.028503,
hmm_symmetric,hmm_a=0.23_b=0.43,0.2300,0.4300,1.000000,0.035148,0.024857,
hmm_symmetric,hmm_a=0.23_b=0.44,0.2300,0.4400,1.000000,0.030042,0.021245,
hmm_symmetric,hmm_a=0.23_b=0.45,0.2300,0.4500,1.000000,0.024975,0.017661,
hmm_symmetric,hmm_a=0.24_b=0.05,0.2400,0.0500,1.000000,0.388113,0.279979,
hmm_symmetric,hmm_a=0.24_b=0.06,0.2400,0.0600,1.000000,0.367727,0.264701,
hmm_symmetric,hmm_a=0.24_b=0.07,0.2400,0.0700,1.000000,0.348803,0.250607,
hmm_symmetric,hmm_a=0.24_b=0.08,0.2400,0.0800,1.000000,0.331177,0.237553,
hmm_symmetric,hmm_a=0.24_b=0.09,0.2400,0.0900,1.000000,0.314710,0.225415,
hmm_symmetric,hmm_a=0.24_b=0.10,0.2400,0.1000,1.000000,0.299281,0.214091,
hmm_symmetric,hmm_a=0.24_b=0.11,0.2400,0.1100,1.000000,0.284785,0.203491,
hmm_symmetric,hmm_a=0.24_b=0.12,0.2400,0.1200,1.000000,0.271131,0.193539,
hmm_symmetric,hmm_a=0.24_b=0.13,0.2400,0.1300,1.000000,0.258238,0.184170,
hmm_symmetric,hmm_a=0.24_b=0.14,0.2400,0.1400,1.000000,0.246035,0.175326,
hmm_symmetric,hmm_a=0.24_b=0.15,0.2400,0.1500,1.000000,0.234461,0.166956,
hmm_symmetric,hmm_a=0.24_b=0.16,0.2400,0.1600,1.000000,0.223458,0.159017,
hmm_symmetric,hmm_a=0.24_b=0.17,0.2400,0.1700,1.000000,0.212978,0.151470,
hmm_symmetric,hmm_a=0.24_b=0.18,0.2400,0.1800,1.000000,0.202976,0.144279,
hmm_symmetric,hmm_a=0.24_b=0.19,0.2400,0.1900,1.000000,0.193413,0.137414,
hmm_symmetric,hmm_a=0.24_b=0.20,0.2400,0.2000,1.000000,0.184252,0.130847,
hmm_symmetric,hmm_a=0.24_b=0.21,0.2400,0.2100,1.000000,0.175461,0.124554,
hmm_symmetric,hmm_a=0.24_b=0.22,0.2400,0.2200,1.000000,0.167011,0.118511,
hmm_symmetric,hmm_a=0.24_b=0.23,0.2400,0.2300,1.000000,0.158874,0.112700,
hmm_symmetric,hmm_a=0.24_b=0.24,0.2400,0.2400,1.000000,0.151028,0.107100,
hmm_symmetric,hmm_a=0.24_b=0.25,0.2400,0.2500,1.000000,0.143448,0.101697,
hmm_symmetric,hmm_a=0.24_b=0.26,0.2400,0.2600,1.000000,0.136116,0.096473,
hmm_symmetric,hmm_a=0.24_b=0.27,0.2400,0.2700,1.000000,0.129011,0.091416,
hmm_symmetric,hmm_a=0.24_b=0.28,0.2400,0.2800,1.000000,0.122118,0.086512,
hmm_symmetric,hmm_a=0.24_b=0.29,0.2400,0.2900,1.000000,0.115419,0.081750,
hmm_symmetric,hmm_a=0.24_b=0.30,0.2400,0.3000,1.000000,0.108901,0.077119,
hmm_symmetric,hmm_a=0.24_b=0.31,0.2400,0.3100,1.000000,0.102548,0.072608,
hmm_symmetric,hmm_a=0.24_b=0.32,0.2400,0.3200,1.000000,0.096349,0.068209,
hmm_symmetric,hmm_a=0.24_b=0.33,0.2400,0.3300,1.000000,0.090292,0.063911,
hmm_symmetric,hmm_a=0.24_b=0.34,0.2400,0.3400,1.000000,0.084364,0.059708,
hmm_symmetric,hmm_a=0.24_b=0.35,0.2400,0.3500,1.000000,0.078556,0.055591,
hmm_symmetric,hmm_a=0.24_b=0.36,0.2400,0.3600,1.000000,0.072858,0.051553,
hmm_symmetric,hmm_a=0.24_b=0.37,0.2400,0.3700,1.000000,0.067260,0.047587,
hmm_symmetric,hmm_a=0.24_b=0.38,0.2400,0.3800,1.000000,0.061754,0.043687,
hmm_symmetric,hmm_a=0.24_b=0.39,0.2400,0.3900,1.000000,0.056330,0.039847,
hmm_symmetric,hmm_a=0.24_b=0.40,0.2400,0.4000,1.000000,0.050980,0.036060,
hmm_symmetric,hmm_a=0.24_b=0.41,0.2400,0.4100,1.000000,0.045698,0.032322,
hmm_symmetric,hmm_a=0.24_b=0.42,0.2400,0.4200,1.000000,0.040475,0.028626,
hmm_symmetric,hmm_a=0.24_b=0.43,0.2400,0.4300,1.000000,0.035304,0.024967,
hmm_symmetric,hmm_a=0.24_b=0.44,0.2400,0.4400,1.000000,0.030178,0.021341,
hmm_symmetric,hmm_a=0.24_b=0.45,0.2400,0.4500,1.000000,0.025090,0.017743,
hmm_symmetric,hmm_a=0.25_b=0.05,0.2500,0.0500,1.000000,0.378151,0.272500,
hmm_symmetric,hmm_a=0.25_b=0.06,0.2500,0.0600,1.000000,0.359008,0.258197,
hmm_symmetric,hmm_a=0.25_b=0.07,0.2500,0.0700,1.000000,0.341162,0.244939,
hmm_symmetric,hmm_a=0.25_b=0.08,0.2500,0.0800,1.000000,0.324475,0.232606,
hmm_symmetric,hmm_a=0.25_b=0.09,0.2500,0.0900,1.000000,0.308828,0.221093,
hmm_symmetric,hmm_a=0.25_b=0.10,0.2500,0.1000,1.000000,0.294118,0.210311,
hmm_symmetric,hmm_a=0.25_b=0.11,0.2500,0.1100,1.000000,0.280253,0.200184,
hmm_symmetric,hmm_a=0.25_b=0.12,0.2500,0.1200,1.000000,0.267154,0.190647,
hmm_symmetric,hmm_a=0.25_b=0.13,0.2500,0.1300,1.000000,0.254751,0.181640,
hmm_symmetric,hmm_a=0.25_b=0.14,0.2500,0.1400,1.000000,0.242981,0.173115,
hmm_symmetric,hmm_a=0.25_b=0.15,0.2500,0.1500,1.000000,0.231788,0.165026,
hmm_symmetric,hmm_a=0.25_b=0.16,0.2500,0.1600,1.000000,0.221124,0.157335,
hmm_symmetric,hmm_a=0.25_b=0.17,0.2500,0.1700,1.000000,0.210943,0.150006,
hmm_symmetric,hmm_a=0.25_b=0.18,0.2500,0.1800,1.000000,0.201207,0.143008,
hmm_symmetric,hmm_a=0.25_b=0.19,0.2500,0.1900,1.000000,0.191879,0.136314,
hmm_symmetric,hmm_a=0.25_b=0.20,0.2500,0.2000,1.000000,0.182927,0.129898,
hmm_symmetric,hmm_a=0.25_b=0.21,0.2500,0.2100,1.000000,0.174321,0.123738,
hmm_symmetric,hmm_a=0.25_b=0.22,0.2500,0.2200,1.000000,0.166034,0.117813,
hmm_symmetric,hmm_a=0.25_b=0.23,0.2500,0.2300,1.000000,0.158043,0.112106,
hmm_symmetric,hmm_a=0.25_b=0.24,0.2500,0.2400,1.000000,0.150324,0.106598,
hmm_symmetric,hmm_a=0.25_b=0.25,0.2500,0.2500,1.000000,0.142857,0.101275,
hmm_symmetric,hmm_a=0.25_b=0.26,0.2500,0.2600,1.000000,0.135624,0.096123,
hmm_symmetric,hmm_a=0.25_b=0.27,0.2500,0.2700,1.000000,0.128607,0.091128,
hmm_symmetric,hmm_a=0.25_b=0.28,0.2500,0.2800,1.000000,0.121789,0.086279,
hmm_symmetric,hmm_a=0.25_b=0.29,0.2500,0.2900,1.000000,0.115157,0.081564,
hmm_symmetric,hmm_a=0.25_b=0.30,0.2500,0.3000,1.000000,0.108696,0.076974,
hmm_symmetric,hmm_a=0.25_b=0.31,0.2500,0.3100,1.000000,0.102393,0.072498,
hmm_symmetric,hmm_a=0.25_b=0.32,0.2500,0.3200,1.000000,0.096236,0.068128,
hmm_symmetric,hmm_a=0.25_b=0.33,0.2500,0.3300,1.000000,0.090214,0.063856,
hmm_symmetric,hmm_a=0.25_b=0.34,0.2500,0.3400,1.000000,0.084317,0.059674,
hmm_symmetric,hmm_a=0.25_b=0.35,0.2500,0.3500,1.000000,0.078534,0.055575,
hmm_symmetric,hmm_a=0.25_b=0.36,0.2500,0.3600,1.000000,0.072856,0.051551,
hmm_symmetric,hmm_a=0.25_b=0.37,0.2500,0.3700,1.000000,0.067274,0.047597,
hmm_symmetric,hmm_a=0.25_b=0.38,0.2500,0.3800,1.000000,0.061779,0.043705,
hmm_symmetric,hmm_a=0.25_b=0.39,0.2500,0.3900,1.000000,0.056364,0.039871,
hmm_symmetric,hmm_a=0.25_b=0.40,0.2500,0.4000,1.000000,0.051020,0.036089,
hmm_symmetric,hmm_a=0.25_b=0.41,0.2500,0.4100,1.000000,0.045741,0.032352,
hmm_symmetric,hmm_a=0.25_b=0.42,0.2500,0.4200,1.000000,0.040519,0.028657,
hmm_symmetric,hmm_a=0.25_b=0.43,0.2500,0.4300,1.000000,0.035346,0.024998,
hmm_symmetric,hmm_a=0.25_b=0.44,0.2500,0.4400,1.000000,0.030218,0.021369,
hmm_symmetric,hmm_a=0.25_b=0.45,0.2500,0.4500,1.000000,0.025126,0.017768,
hmm_symmetric,hmm_a=0.26_b=0.05,0.2600,0.0500,1.000000,0.367539,0.264560,
hmm_symmetric,hmm_a=0.26_b=0.06,0.2600,0.0600,1.000000,0.349598,0.251197,
hmm_symmetric,hmm_a=0.26_b=0.07,0.2600,0.0700,1.000000,0.332804,0.238755,
hmm_symmetric,hmm_a=0.26_b=0.08,0.2600,0.0800,1.000000,0.317042,0.227131,
hmm_symmetric,hmm_a=0.26_b=0.09,0.2600,0.0900,1.000000,0.302211,0.216238,
hmm_symmetric,hmm_a=0.26_b=0.10,0.2600,0.1000,1.000000,0.288222,0.206001,
hmm_symmetric,hmm_a=0.26_b=0.11,0.2600,0.1100,1.000000,0.274995,0.196353,
hmm_symmetric,hmm_a=0.26_b=0.12,0.2600,0.1200,1.000000,0.262463,0.187238,
hmm_symmetric,hmm_a=0.26_b=0.13,0.2600,0.1300,1.000000,0.250564,0.178606,
hmm_symmetric,hmm_a=0.26_b=0.14,0.2600,0.1400,1.000000,0.239243,0.170412,
hmm_symmetric,hmm_a=0.26_b=0.15,0.2600,0.1500,1.000000,0.228452,0.162619,
hmm_symmetric,hmm_a=0.26_b=0.16,0.2600,0.1600,1.000000,0.218146,0.155190,
hmm_symmetric,hmm_a=0.26_b=0.17,0.2600,0.1700,1.000000,0.208286,0.148095,
hmm_symmetric,hmm_a=0.26_b=0.18,0.2600,0.1800,1.000000,0.198837,0.141306,
hmm_symmetric,hmm_a=0.26_b=0.19,0.2600,0.1900,1.000000,0.189766,0.134799,
hmm_symmetric,hmm_a=0.26_b=0.20,0.2600,0.2000,1.000000,0.181044,0.128550,
hmm_symmetric,hmm_a=0.26_b=0.21,0.2600,0.2100,1.000000,0.172645,0.122540,
hmm_symmetric,hmm_a=0.26_b=0.22,0.2600,0.2200,1.000000,0.164545,0.116749,
hmm_symmetric,hmm_a=0.26_b=0.23,0.2600,0.2300,1.000000,0.156720,0.111162,
hmm_symmetric,hmm_a=0.26_b=0.24,0.2600,0.2400,1.000000,0.149151,0.105762,
hmm_symmetric,hmm_a=0.26_b=0.25,0.2600,0.2500,1.000000,0.141818,0.100535,
hmm_symmetric,hmm_a=0.26_b=0.26,0.2600,0.2600,1.000000,0.134705,0.095469,
hmm_symmetric,hmm_a=0.26_b=0.27,0.2600,0.2700,1.000000,0.127796,0.090551,
hmm_symmetric,hmm_a=0.26_b=0.28,0.2600,0.2800,1.000000,0.121075,0.085771,
hmm_symmetric,hmm_a=0.26_b=0.29,0.2600,0.2900,1.000000,0.114529,0.081118,
hmm_symmetric,hmm_a=0.26_b=0.30,0.2600,0.3000,1.000000,0.108146,0.076583,
hmm_symmetric,hmm_a=0.26_b=0.31,0.2600,0.3100,1.000000,0.101912,0.072156,
hmm_symmetric,hmm_a=0.26_b=0.32,0.2600,0.3200,1.000000,0.095817,0.067831,
hmm_symmetric,hmm_a=0.26_b=0.33,0.2600,0.3300,1.000000,0.089850,0.063598,
hmm_symmetric,hmm_a=0.26_b=0.34,0.2600,0.3400,1.000000,0.084001,0.059450,
hmm_symmetric,hmm_a=0.26_b=0.35,0.2600,0.3500,1.000000,0.078261,0.055381,
hmm_symmetric,hmm_a=0.26_b=0.36,0.2600,0.3600,1.000000,0.072621,0.051385,
hmm_symmetric,hmm_a=0.26_b=0.37,0.2600,0.3700,1.000000,0.067072,0.047454,
hmm_symmetric,hmm_a=0.26_b=0.38,0.2600,0.3800,1.000000,0.061607,0.043584,
hmm_symmetric,hmm_a=0.26_b=0.39,0.2600,0.3900,1.000000,0.056218,0.039768,
hmm_symmetric,hmm_a=0.26_b=0.40,0.2600,0.4000,1.000000,0.050897,0.036001,
hmm_symmetric,hmm_a=0.26_b=0.41,0.2600,0.4100,1.000000,0.045638,0.032279,
hmm_symmetric,hmm_a=0.26_b=0.42,0.2600,0.4200,1.000000,0.040433,0.028596,
hmm_symmetric,hmm_a=0.26_b=0.43,0.2600,0.4300,1.000000,0.035276,0.024948,
hmm_symmetric,hmm_a=0.26_b=0.44,0.2600,0.4400,1.000000,0.030160,0.021329,
hmm_symmetric,hmm_a=0.26_b=0.45,0.2600,0.4500,1.000000,0.025080,0.017736,
hmm_symmetric,hmm_a=0.27_b=0.05,0.2700,0.0500,1.000000,0.356328,0.256201,
hmm_symmetric,hmm_a=0.27_b=0.06,0.2700,0.0600,1.000000,0.339547,0.243743,
hmm_symmetric,hmm_a=0.27_b=0.07,0.2700,0.0700,1.000000,0.323779,0.232093,
hmm_symmetric,hmm_a=0.27_b=0.08,0.2700,0.0800,1.000000,0.308926,0.221165,
hmm_symmetric,hmm_a=0.27_b=0.09,0.2700,0.0900,1.000000,0.294903,0.210885,
hmm_symmetric,hmm_a=0.27_b=0.10,0.2700,0.1000,1.000000,0.281633,0.201191,
hmm_symmetric,hmm_a=0.27_b=0.11,0.2700,0.1100,1.000000,0.269049,0.192025,
hmm_symmetric,hmm_a=0.27_b=0.12,0.2700,0.1200,1.000000,0.257092,0.183339,
hmm_symmetric,hmm_a=0.27_b=0.13,0.2700,0.1300,1.000000,0.245709,0.175090,
hmm_symmetric,hmm_a=0.27_b=0.14,0.2700,0.1400,1.000000,0.234852,0.167239,
hmm_symmetric,hmm_a=0.27_b=0.15,0.2700,0.1500,1.000000,0.224477,0.159752,
hmm_symmetric,hmm_a=0.27_b=0.16,0.2700,0.1600,1.000000,0.214547,0.152599,
hmm_symmetric,hmm_a=0.27_b=0.17,0.2700,0.1700,1.000000,0.205026,0.145752,
hmm_symmetric,hmm_a=0.27_b=0.18,0.2700,0.1800,1.000000,0.195884,0.139186,
hmm_symmetric,hmm_a=0.27_b=0.19,0.2700,0.1900,1.000000,0.187090,0.132880,
hmm_symmetric,hmm_a=0.27_b=0.20,0.2700,0.2000,1.000000,0.178619,0.126814,
hmm_symmetric,hmm_a=0.27_b=0.21,0.2700,0.2100,1.000000,0.170448,0.120968,
hmm_symmetric,hmm_a=0.27_b=0.22,0.2700,0.2200,1.000000,0.162553,0.115327,
hmm_symmetric,hmm_a=0.27_b=0.23,0.2700,0.2300,1.000000,0.154916,0.109874,
hmm_symmetric,hmm_a=0.27_b=0.24,0.2700,0.2400,1.000000,0.147517,0.104597,
hmm_symmetric,hmm_a=0.27_b=0.25,0.2700,0.2500,1.000000,0.140339,0.099481,
hmm_symmetric,hmm_a=0.27_b=0.26,0.2700,0.2600,1.000000,0.133367,0.094516,
hmm_symmetric,hmm_a=0.27_b=0.27,0.2700,0.2700,1.000000,0.126585,0.089690,
hmm_symmetric,hmm_a=0.27_b=0.28,0.2700,0.2800,1.000000,0.119981,0.084993,
hmm_symmetric,hmm_a=0.27_b=0.29,0.2700,0.2900,1.000000,0.113541,0.080416,
hmm_symmetric,hmm_a=0.27_b=0.30,0.2700,0.3000,1.000000,0.107254,0.075950,
hmm_symmetric,hmm_a=0.27_b=0.31,0.2700,0.3100,1.000000,0.101108,0.071586,
hmm_symmetric,hmm_a=0.27_b=0.32,0.2700,0.3200,1.000000,0.095093,0.067317,
hmm_symmetric,hmm_a=0.27_b=0.33,0.2700,0.3300,1.000000,0.089199,0.063136,
hmm_symmetric,hmm_a=0.27_b=0.34,0.2700,0.3400,1.000000,0.083417,0.059036,
hmm_symmetric,hmm_a=0.27_b=0.35,0.2700,0.3500,1.000000,0.077738,0.055011,
hmm_symmetric,hmm_a=0.27_b=0.36,0.2700,0.3600,1.000000,0.072154,0.051054,
hmm_symmetric,hmm_a=0.27_b=0.37,0.2700,0.3700,1.000000,0.066657,0.047160,
hmm_symmetric,hmm_a=0.27_b=0.38,0.2700,0.3800,1.000000,0.061239,0.043323,
hmm_symmetric,hmm_a=0.27_b=0.39,0.2700,0.3900,1.000000,0.055892,0.039537,
hmm_symmetric,hmm_a=0.27_b=0.40,0.2700,0.4000,1.000000,0.050611,0.035799,
hmm_symmetric,hmm_a=0.27_b=0.41,0.2700,0.4100,1.000000,0.045388,0.032103,
hmm_symmetric,hmm_a=0.27_b=0.42,0.2700,0.4200,1.000000,0.040218,0.028444,
hmm_symmetric,hmm_a=0.27_b=0.43,0.2700,0.4300,1.000000,0.035092,0.024818,
hmm_symmetric,hmm_a=0.27_b=0.44,0.2700,0.4400,1.000000,0.030007,0.021220,
hmm_symmetric,hmm_a=0.27_b=0.45,0.2700,0.4500,1.000000,0.024955,0.017647,
hmm_symmetric,hmm_a=0.28_b=0.05,0.2800,0.0500,1.000000,0.344562,0.247460,
hmm_symmetric,hmm_a=0.28_b=0.06,0.2800,0.0600,1.000000,0.328900,0.235871,
hmm_symmetric,hmm_a=0.28_b=0.07,0.2800,0.0700,1.000000,0.314129,0.224988,
hmm_symmetric,hmm_a=0.28_b=0.08,0.2800,0.0800,1.000000,0.300167,0.214740,
hmm_symmetric,hmm_a=0.28_b=0.09,0.2800,0.0900,1.000000,0.286941,0.205065,
hmm_symmetric,hmm_a=0.28_b=0.10,0.2800,0.1000,1.000000,0.274388,0.195910,
hmm_symmetric,hmm_a=0.28_b=0.11,0.2800,0.1100,1.000000,0.262448,0.187227,
hmm_symmetric,hmm_a=0.28_b=0.12,0.2800,0.1200,1.000000,0.251073,0.178974,
hmm_symmetric,hmm_a=0.28_b=0.13,0.2800,0.1300,1.000000,0.240214,0.171114,
hmm_symmetric,hmm_a=0.28_b=0.14,0.2800,0.1400,1.000000,0.229832,0.163614,
hmm_symmetric,hmm_a=0.28_b=0.15,0.2800,0.1500,1.000000,0.219888,0.156444,
hmm_symmetric,hmm_a=0.28_b=0.16,0.2800,0.1600,1.000000,0.210349,0.149578,
hmm_symmetric,hmm_a=0.28_b=0.17,0.2800,0.1700,1.000000,0.201184,0.142991,
hmm_symmetric,hmm_a=0.28_b=0.18,0.2800,0.1800,1.000000,0.192365,0.136662,
hmm_symmetric,hmm_a=0.28_b=0.19,0.2800,0.1900,1.000000,0.183866,0.130571,
hmm_symmetric,hmm_a=0.28_b=0.20,0.2800,0.2000,1.000000,0.175665,0.124700,
hmm_symmetric,hmm_a=0.28_b=0.21,0.2800,0.2100,1.000000,0.167740,0.119033,
hmm_symmetric,hmm_a=0.28_b=0.22,0.2800,0.2200,1.000000,0.160071,0.113554,
hmm_symmetric,hmm_a=0.28_b=0.23,0.2800,0.2300,1.000000,0.152640,0.108251,
hmm_symmetric,hmm_a=0.28_b=0.24,0.2800,0.2400,1.000000,0.145431,0.103110,
hmm_symmetric,hmm_a=0.28_b=0.25,0.2800,0.2500,1.000000,0.138427,0.098119,
hmm_symmetric,hmm_a=0.28_b=0.26,0.2800,0.2600,1.000000,0.131615,0.093269,
hmm_symmetric,hmm_a=0.28_b=0.27,0.2800,0.2700,1.000000,0.124980,0.088548,
hmm_symmetric,hmm_a=0.28_b=0.28,0.2800,0.2800,1.000000,0.118511,0.083948,
hmm_symmetric,hmm_a=0.28_b=0.29,0.2800,0.2900,1.000000,0.112196,0.079460,
hmm_symmetric,hmm_a=0.28_b=0.30,0.2800,0.3000,1.000000,0.106024,0.075076,
hmm_symmetric,hmm_a=0.28_b=0.31,0.2800,0.3100,1.000000,0.099985,0.070789,
hmm_symmetric,hmm_a=0.28_b=0.32,0.2800,0.3200,1.000000,0.094068,0.066590,
hmm_symmetric,hmm_a=0.28_b=0.33,0.2800,0.3300,1.000000,0.088266,0.062474,
hmm_symmetric,hmm_a=0.28_b=0.34,0.2800,0.3400,1.000000,0.082568,0.058434,
hmm_symmetric,hmm_a=0.28_b=0.35,0.2800,0.3500,1.000000,0.076968,0.054465,
hmm_symmetric,hmm_a=0.28_b=0.36,0.2800,0.3600,1.000000,0.071457,0.050560,
hmm_symmetric,hmm_a=0.28_b=0.37,0.2800,0.3700,1.000000,0.066028,0.046714,
hmm_symmetric,hmm_a=0.28_b=0.38,0.2800,0.3800,1.000000,0.060674,0.042923,
hmm_symmetric,hmm_a=0.28_b=0.39,0.2800,0.3900,1.000000,0.055388,0.039180,
hmm_symmetric,hmm_a=0.28_b=0.40,0.2800,0.4000,1.000000,0.050163,0.035482,
hmm_symmetric,hmm_a=0.28_b=0.41,0.2800,0.4100,1.000000,0.044993,0.031823,
hmm_symmetric,hmm_a=0.28_b=0.42,0.2800,0.4200,1.000000,0.039873,0.028200,
hmm_symmetric,hmm_a=0.28_b=0.43,0.2800,0.4300,1.000000,0.034796,0.024608,
hmm_symmetric,hmm_a=0.28_b=0.44,0.2800,0.4400,1.000000,0.029757,0.021043,
hmm_symmetric,hmm_a=0.28_b=0.45,0.2800,0.4500,1.000000,0.024749,0.017501,
hmm_symmetric,hmm_a=0.29_b=0.05,0.2900,0.0500,1.000000,0.332283,0.238370,
hmm_symmetric,hmm_a=0.29_b=0.06,0.2900,0.0600,1.000000,0.317699,0.227615,
hmm_symmetric,hmm_a=0.29_b=0.07,0.2900,0.0700,1.000000,0.303896,0.217473,
hmm_symmetric,hmm_a=0.29_b=0.08,0.2900,0.0800,1.000000,0.290804,0.207888,
hmm_symmetric,hmm_a=0.29_b=0.09,0.2900,0.0900,1.000000,0.278364,0.198808,
hmm_symmetric,hmm_a=0.29_b=0.10,0.2900,0.1000,1.000000,0.266521,0.190186,
hmm_symmetric,hmm_a=0.29_b=0.11,0.2900,0.1100,1.000000,0.255225,0.181985,
hmm_symmetric,hmm_a=0.29_b=0.12,0.2900,0.1200,1.000000,0.244434,0.174167,
hmm_symmetric,hmm_a=0.29_b=0.13,0.2900,0.1300,1.000000,0.234107,0.166701,
hmm_symmetric,hmm_a=0.29_b=0.14,0.2900,0.1400,1.000000,0.224208,0.159558,
hmm_symmetric,hmm_a=0.29_b=0.15,0.2900,0.1500,1.000000,0.214707,0.152713,
hmm_symmetric,hmm_a=0.29_b=0.16,0.2900,0.1600,1.000000,0.205572,0.146144,
hmm_symmetric,hmm_a=0.29_b=0.17,0.2900,0.1700,1.000000,0.196777,0.139827,
hmm_symmetric,hmm_a=0.29_b=0.18,0.2900,0.1800,1.000000,0.188297,0.133746,
hmm_symmetric,hmm_a=0.29_b=0.19,0.2900,0.1900,1.000000,0.180110,0.127881,
hmm_symmetric,hmm_a=0.29_b=0.20,0.2900,0.2000,1.000000,0.172196,0.122218,
hmm_symmetric,hmm_a=0.29_b=0.21,0.2900,0.2100,1.000000,0.164535,0.116742,
hmm_symmetric,hmm_a=0.29_b=0.22,0.2900,0.2200,1.000000,0.157109,0.111439,
hmm_symmetric,hmm_a=0.29_b=0.23,0.2900,0.2300,1.000000,0.149903,0.106298,
hmm_symmetric,hmm_a=0.29_b=0.24,0.2900,0.2400,1.000000,0.142901,0.101307,
hmm_symmetric,hmm_a=0.29_b=0.25,0.2900,0.2500,1.000000,0.136089,0.096454,
hmm_symmetric,hmm_a=0.29_b=0.26,0.2900,0.2600,1.000000,0.129455,0.091732,
hmm_symmetric,hmm_a=0.29_b=0.27,0.2900,0.2700,1.000000,0.122986,0.087130,
hmm_symmetric,hmm_a=0.29_b=0.28,0.2900,0.2800,1.000000,0.116671,0.082640,
hmm_symmetric,hmm_a=0.29_b=0.29,0.2900,0.2900,1.000000,0.110499,0.078254,
hmm_symmetric,hmm_a=0.29_b=0.30,0.2900,0.3000,1.000000,0.104460,0.073965,
hmm_symmetric,hmm_a=0.29_b=0.31,0.2900,0.3100,1.000000,0.098545,0.069766,
hmm_symmetric,hmm_a=0.29_b=0.32,0.2900,0.3200,1.000000,0.092744,0.065651,
hmm_symmetric,hmm_a=0.29_b=0.33,0.2900,0.3300,1.000000,0.087050,0.061612,
hmm_symmetric,hmm_a=0.29_b=0.34,0.2900,0.3400,1.000000,0.081455,0.057645,
hmm_symmetric,hmm_a=0.29_b=0.35,0.2900,0.3500,1.000000,0.075951,0.053744,
hmm_symmetric,hmm_a=0.29_b=0.36,0.2900,0.3600,1.000000,0.070530,0.049904,
hmm_symmetric,hmm_a=0.29_b=0.37,0.2900,0.3700,1.000000,0.065187,0.046119,
hmm_symmetric,hmm_a=0.29_b=0.38,0.2900,0.3800,1.000000,0.059913,0.042384,
hmm_symmetric,hmm_a=0.29_b=0.39,0.2900,0.3900,1.000000,0.054704,0.038696,
hmm_symmetric,hmm_a=0.29_b=0.40,0.2900,0.4000,1.000000,0.049552,0.035050,
hmm_symmetric,hmm_a=0.29_b=0.41,0.2900,0.4100,1.000000,0.044453,0.031441,
